time_ps,PYR2,PYR3,PYR4,PYR5,J23,J34,J45
0.23,3.7574355485934503,3.7802097645772017,3.768570811609284,3.7768463228519127,0.0026356779013292403,0.018429809828870266,0.03449085607050881
0.24,3.759054776681181,3.781076923602853,3.7698232019214974,3.7801523426861543,0.0025424542361224644,0.018156217417237958,0.034722380062013954
0.25,3.7600211959297325,3.7831736863556134,3.768482287317577,3.7806138200612556,0.0023366337607203043,0.0179184875974567,0.033029126377752044
0.26,3.759551149851654,3.780704875903258,3.768214869913666,3.781732260734897,0.002483298768677201,0.018114462671710147,0.031542034119698914
0.27,3.7613064214035323,3.7820615690776576,3.768977365776096,3.7788066059759693,0.00240197955849369,0.018517306995874564,0.02957896207858383
0.28,3.7626554616873777,3.780807715930004,3.771720930218859,3.7731826057340747,0.0022915524057748916,0.018219510458101124,0.03038214258626491
0.29,3.762887687306434,3.780771080650214,3.774923175813006,3.7755462834520332,0.0021158926203901553,0.018681225782320107,0.03249836972072779
0.3,3.7625108886839773,3.7802018123502457,3.7776172981327703,3.782398513307289,0.0024089535967182457,0.019290156504138734,0.03253822382074642
0.31,3.7615865812641567,3.779989737420484,3.7772005138678946,3.7804206381425836,0.002336588404741168,0.018601487461293007,0.03260315167535239
0.32,3.7593678131313975,3.7807326028048442,3.7845434821752675,3.780320629911271,0.0022995874801442213,0.01876854768048186,0.031126949327324356
0.33,3.7610461549814955,3.780329455850237,3.7847060405298425,3.78178024831052,0.0023022658113838724,0.018570886684914294,0.03147002559340301
0.34,3.7574010730060072,3.777876036513152,3.783843106249269,3.7846410612951895,0.0023735805382912338,0.018034399012820786,0.031433177028387264
0.35000000000000003,3.75671304801343,3.7816462890396068,3.7821445319507117,3.7842383564134776,0.0025777674647346665,0.01840169281197902,0.03307819084127
0.36,3.7568830450543964,3.781755662892317,3.7837108825308583,3.7854181037220727,0.002681438537451467,0.017439050997882226,0.03276149926802713
0.37,3.758117507219733,3.7812206230277075,3.785385250902682,3.783050182511741,0.002591898642590839,0.017334389440347736,0.03317500178462514
0.38,3.7606826890312135,3.7828902949594627,3.7849300940897503,3.781748143148218,0.0025158721653143977,0.018863842279038975,0.032548601994507105
0.39,3.7619376651151386,3.7821378802033063,3.783396862837078,3.784054555699527,0.002519365896154715,0.018312488472766668,0.03409822066550821
0.4,3.7611496622355425,3.781007937542761,3.781524319368574,3.784098651637518,0.002572076573242294,0.01838209255870647,0.0352256778772482
0.41000000000000003,3.761972819379079,3.7840454406070685,3.783548862344,3.7778775653720222,0.00272429268368759,0.017329210521511988,0.035171263524296524
0.42,3.759686831321536,3.7832537099729566,3.7883529501639677,3.77783499948494,0.002555264334889604,0.016845281719203978,0.03419123690841848
0.43,3.7616638200037076,3.7860038461764787,3.785732502303255,3.7825399248398517,0.0024543028058755666,0.017289816586852823,0.034690781857939425
0.44,3.761097470738258,3.7895619569218337,3.781751382222658,3.7818584478862016,0.0021700549858318227,0.017564259889605114,0.03486491421927429
0.45,3.7597608728808454,3.786690985150936,3.7791940527414742,3.782450440674137,0.0021598807731348347,0.017066136134523967,0.036099247007759676
0.46,3.758542982235448,3.783519660090695,3.7812058492477836,3.7765344008775323,0.001950876958752035,0.016286452353273816,0.03403371398691656
0.47000000000000003,3.7582755439125934,3.7831552276275238,3.7789120713445614,3.7757209037300155,0.0020518489750168895,0.017088072006473057,0.03306692317587915
0.48,3.757509953782192,3.7848910363309582,3.779328006933191,3.7761801910709787,0.0018106586764934888,0.017311034415604235,0.03360059807316767
0.49,3.7609195485730598,3.783291501626818,3.7824624331849126,3.776646475911855,0.0017509402604124558,0.01717020607745363,0.03473974663755559
0.5,3.7595231106307114,3.782079502024946,3.779596650796006,3.775520744267362,0.0018690292271889238,0.017054225023279083,0.035245957716812486
0.51,3.7593528108112366,3.779403012740874,3.7791492825990853,3.7748414495091627,0.0018306628675263878,0.01650743834796059,0.035763058209425116
0.52,3.7591837864891895,3.7816675099310295,3.7788620907336097,3.771198930215962,0.0019234018705924195,0.015677910907438662,0.03559822633943817
0.53,3.7590233483485758,3.780068620618962,3.7800857423520373,3.769194597365416,0.0019810388925490343,0.01626033342330205,0.036306901785944555
0.54,3.758912493989944,3.778329120715309,3.7816538592447966,3.7689792983773365,0.001986490743120797,0.01669292583494345,0.03755752361957281
0.55,3.7579789064276854,3.7800138369619667,3.7769146037840278,3.7710702193937897,0.0018734156248657898,0.016658679530988825,0.038014650447451816
0.56,3.7569337630868476,3.7812236083977,3.7790713126519675,3.7716288275818215,0.001963908215290493,0.015890656550049457,0.03801711313122641
0.5700000000000001,3.755509637323295,3.7813063298300893,3.7775878312442654,3.773975941494933,0.0018039476191530404,0.01569474271040347,0.036087966763879424
0.58,3.7531893892739743,3.7793198447350522,3.774218768329271,3.777229975419535,0.002030836380770501,0.015709538781490548,0.03489262377877742
0.59,3.7536113301437086,3.778717300957427,3.7746554574650335,3.775973051617223,0.0018876956342514617,0.015790862745298336,0.03388480786988704
0.6,3.755197379767705,3.777599364891667,3.775138074459274,3.774808119358542,0.0018756708788129019,0.01626688239163649,0.03244817209934456
0.61,3.754350088705495,3.777211292727964,3.7779379918144578,3.778890624677195,0.001918513258417725,0.016349858650336342,0.03195836645665332
0.62,3.7535201653226236,3.779333172620889,3.775923663364272,3.776232100525782,0.0019691069354117216,0.017665433313091054,0.03333417609141931
0.63,3.7531041877434044,3.780139499810123,3.7791148252797253,3.7730451915617613,0.001915455746967889,0.017666585767223523,0.03365006682473954
0.64,3.752486146888055,3.7778315093881476,3.7802358031480403,3.7715513388557564,0.0019942132194986323,0.017437595783355374,0.03289176324763426
0.65,3.750393415393646,3.775310819154712,3.7786948358126122,3.7682864479805267,0.002069530950559183,0.017441319495115504,0.03369480715114331
0.66,3.7527236533603867,3.7761173534142514,3.7791959803294572,3.765681660631461,0.0017915171526933446,0.016807644132936686,0.03521911495856376
0.67,3.7535117950273387,3.777250305951018,3.780643452071573,3.7638465666104546,0.0017754894153265172,0.017118064568977555,0.034512118793793296
0.68,3.752486641821543,3.776122204132237,3.7824845347863856,3.7640011640676767,0.001726639595440152,0.017251747351970315,0.03656142720225626
0.6900000000000001,3.753067583905371,3.774509485488442,3.782149919404781,3.766715116347044,0.001953679725650831,0.01737255095437196,0.036235765065982334
0.7000000000000001,3.7524855429601423,3.771823211203715,3.7820055451094428,3.767335500847971,0.002177527355855129,0.017612811276418,0.03697445370400694
0.71,3.7522817403176707,3.7736025296148097,3.7844653051378994,3.7662504524323137,0.0022607485090770383,0.0171131329734789,0.038386590606400726
0.72,3.752975697100699,3.7748492445583253,3.7849520512247,3.7721834799780587,0.0024106728417575703,0.017225654412150935,0.038323518859207914
0.73,3.7545442965830236,3.7759062904558722,3.781938318332202,3.771741430828988,0.0025413737921866526,0.017163637005120268,0.03812871650821496
0.74,3.7569102684169016,3.7770863059267934,3.7789611216901635,3.7734435879013093,0.002759684316989217,0.01681384396731976,0.03809752801687023
0.75,3.7594452503520475,3.776309380822155,3.779947353641624,3.7750394038014465,0.002879737174153307,0.016643627996775916,0.037610883084088394
0.76,3.7588446078757887,3.7766184024240763,3.7807864773660635,3.7744837868957295,0.003052887345021937,0.016293325286198757,0.03707400539776278
0.77,3.757886281090157,3.7757735274303363,3.7795945404458937,3.775940775791646,0.002859396861835295,0.017112888724212235,0.035603098864253356
0.78,3.7578991368436756,3.7750659462874103,3.7806528872551177,3.7766444617825465,0.002981721726748417,0.0176786890920608,0.033582121278000754
0.79,3.7579557036207354,3.771433301863118,3.781846441704295,3.775553139841215,0.00280627211076409,0.01753433452386771,0.03258425711167537
0.8,3.75667907251069,3.77168822460258,3.778814832731948,3.7742443773843366,0.002949010623167265,0.0167130249859357,0.03287417785824597
0.81,3.75564014865963,3.7729351053565443,3.783271936659989,3.774471038493112,0.002967994805668508,0.016724906818994266,0.03220758508459326
0.8200000000000001,3.756863339235563,3.774618345926254,3.7815350065637428,3.7701167009296723,0.003249986499868979,0.016270437423744257,0.033181840000205416
0.8300000000000001,3.759304812538723,3.7729691766421816,3.782155491628458,3.7709393879086215,0.003166741000329805,0.016082496177670432,0.034181366851748725
0.84,3.7587455045413107,3.7761482248089173,3.777943493158155,3.7719534962772645,0.003283813310398947,0.01630870782976911,0.033929701531241876
0.85,3.75756339855884,3.77857744471186,3.7742708770293345,3.773385781528078,0.00341445693801679,0.016299875217434687,0.0337369866425935
0.86,3.7570013022515583,3.777176450454645,3.7723355135933785,3.7745768594568005,0.003384325973008737,0.016638679000703357,0.03377340215737698
0.87,3.755368785433915,3.776063456326582,3.768998818853181,3.7739366667007785,0.0033764411061892987,0.016397374528943735,0.034939153778611204
0.88,3.7549299162304304,3.7775500127093022,3.7675700234279685,3.77790390233284,0.0031314777822715046,0.016187228411193126,0.034074998181844
0.89,3.7555849212462924,3.7774361755009136,3.7685091207569505,3.775316362543475,0.003076855982054431,0.016571731935931876,0.034551888008562015
0.9,3.755430929155387,3.7766057616097397,3.7682897456826843,3.7733954310104965,0.0031354816844567967,0.015469564782193043,0.03467441369452161
0.91,3.7573141517078774,3.775676390534447,3.7703844829251465,3.7736637884263873,0.002917268838217639,0.017250845501411215,0.03363010563935647
0.92,3.757434022165047,3.7754033622981678,3.772476499277471,3.7782153712993183,0.0026930608807429575,0.017034973770907565,0.0332177219669372
0.93,3.7580574026789004,3.7777656905252006,3.771845280930015,3.780916499124676,0.0028662023746669468,0.016774365908954585,0.031505664365039904
0.9400000000000001,3.7576788445519975,3.7769855944264163,3.7698281086106347,3.783651615840979,0.003083076104614983,0.01591639541851727,0.031091867615212605
0.9500000000000001,3.7595775070326414,3.7768447075722755,3.772347372707217,3.787330562847638,0.0031562393357137193,0.01592364635549952,0.031029015616955837
0.96,3.7574688870586073,3.778673275915671,3.770189533729558,3.7842409337815353,0.002953261275222252,0.01594562528347633,0.03085821905392257
0.97,3.7568802121596176,3.7811662364881538,3.771416703405634,3.776511568426551,0.0026842860908411863,0.015612834725166702,0.03152822458070036
0.98,3.7549781903057715,3.7804717819067335,3.772354138203935,3.778137015474793,0.0027351156098117855,0.0160053160974142,0.02988549959600234
0.99,3.756253716123873,3.779250583284217,3.7747964823296867,3.775407942834773,0.0028611758219560116,0.01579653723996653,0.029494562624984087
1.0,3.757504127176739,3.779724373286858,3.7713994986056574,3.7749084316608474,0.002647942800317231,0.01619773647101034,0.029214718333393466
1.01,3.7565864683509207,3.7807485788609156,3.7745298367500144,3.777030189443319,0.002739703105719369,0.016472164193532233,0.028641324605075142
1.02,3.7590666052581976,3.778975245855193,3.777093190178866,3.7742708966906586,0.002706147483763191,0.016461483528123752,0.028336065345978774
1.03,3.7584097703159163,3.783383875381863,3.777805237297074,3.7737113149282044,0.002716490172047903,0.015668752127342506,0.029258501919911525
1.04,3.7561097230341494,3.781966587468206,3.777824261846852,3.7766864725943887,0.002942689427554354,0.01586560055861075,0.028833311081487657
1.05,3.7556218652865447,3.783323046441737,3.7798496391805574,3.7797496825702916,0.002949058804975605,0.01560247740986897,0.02902006275014692
1.06,3.7561468399879305,3.781697259999359,3.773722513079201,3.781698019776498,0.0028732048577268304,0.01665128795182265,0.030526927506664893
1.07,3.755729376623097,3.783067926741319,3.777055279194826,3.7848176788938233,0.0028776159490981777,0.016537139966274754,0.03239213042275525
1.08,3.7591881925291806,3.7862427331176227,3.776242743127837,3.7828287071918787,0.0031716151284182036,0.016792015578252505,0.03370569109394948
1.09,3.7603032988592666,3.7849800105204086,3.77737389190375,3.7818206455675756,0.003265985085288177,0.016662511133083657,0.03538685227835696
1.1,3.7627150168118635,3.781488122865496,3.77330704801935,3.783888591274063,0.003199525453246666,0.01639491987832215,0.03503836438308362
1.11,3.764476370715024,3.782275887011304,3.772496198313116,3.7856987279213463,0.0030546238453092065,0.01584238533494627,0.03570887851421958
1.12,3.7614140118749715,3.782121192816228,3.7736122969503034,3.787540362591667,0.0028789450906451138,0.015453396478327474,0.03586951027612173
1.1300000000000001,3.7605185337708438,3.7789690346920866,3.7694935197770256,3.789339562166467,0.0029022734434231614,0.015431350780606245,0.03713146352893176
1.1400000000000001,3.7560409163053805,3.7819413570034883,3.7736593109064214,3.7936492740507535,0.00290353661753133,0.01571110939434217,0.037242273530902335
1.1500000000000001,3.7549931338976,3.7808783620969786,3.7762556114278065,3.793825792627458,0.002924569614366922,0.015910622728553862,0.03559831369119916
1.16,3.756713429708474,3.7785621747740388,3.779817369902102,3.789572125117658,0.002916783126413326,0.01658035261754167,0.034359786182851806
1.17,3.7553292777048757,3.7817529920200026,3.7812627145718154,3.7894181637375577,0.0028891377419028243,0.016344102737363995,0.034930435569500866
1.18,3.754331176610126,3.781940739534069,3.781931279053413,3.7870247045966,0.002624513019933122,0.016541605681198637,0.03271474484042074
1.19,3.7548668319128415,3.7825950855757813,3.780522918806414,3.7841243276631884,0.0025552955882619725,0.01642171966941829,0.03222213589969068
1.2,3.756087700614621,3.7831792761617757,3.780778513276138,3.786586964251681,0.0026907863039855075,0.016846070633581674,0.031492564655413204
1.21,3.7554850673514917,3.786598345867947,3.7806204685434377,3.7903356917863666,0.002587863767125152,0.01687697545207949,0.03241916273362464
1.22,3.755066840099646,3.7863709046353384,3.78428729989128,3.79036218535479,0.002625543911149565,0.017023516316982176,0.03325677887701578
1.23,3.756311371162625,3.783888068576045,3.781043776274525,3.7902867272950345,0.002556521299528331,0.016792720974208513,0.03158521334807918
1.24,3.756639280452459,3.7787333418194007,3.7807002657161033,3.788072624525929,0.0027576039501356945,0.017115957177037056,0.032399948499294444
1.25,3.7561192993089123,3.7777380945711845,3.7803281523776637,3.7859926999394142,0.002524225937476255,0.01753228906585789,0.03228890855207479
1.26,3.7565498074331916,3.7805547809872393,3.7803064832856514,3.7808655571246206,0.002463882018653361,0.017779123413230253,0.03341924781950607
1.27,3.7565916338950305,3.779209069193418,3.7783731501396063,3.7825724507189467,0.002622226510608076,0.017274104013625963,0.033845917557064606
1.28,3.756906760328217,3.77806152688269,3.7796754048895904,3.7809893065030256,0.0028148304231263117,0.016630224828136884,0.03532730357026397
1.29,3.7599005088328976,3.780649243167379,3.780723642222393,3.7822352568000057,0.0028154915266043606,0.016629574389197745,0.036536675731289124
1.3,3.759190748887381,3.7814554708410206,3.777658857143921,3.7829989505929293,0.0029188152931141557,0.01644049574061626,0.03621112091572236
1.31,3.758153821733933,3.780281609231517,3.7734138731728293,3.7774249714156727,0.003043497568908706,0.01574617977237583,0.03597290305574155
1.32,3.760180422776131,3.7807287848960525,3.7754074427153577,3.78063036383,0.0031213143082116286,0.015784881065091797,0.034975106330248106
1.33,3.7588392826235433,3.780613652874812,3.772975224516053,3.781181122516028,0.003093655731078918,0.01608003870044332,0.03494714114535523
1.34,3.7613048333648926,3.7812946966023437,3.77419218510432,3.781943698649893,0.003119402239477527,0.015659482470759496,0.03467615864692508
1.35,3.760697808112405,3.7812428238360196,3.7738371435303124,3.7779798726960347,0.0030944683010125282,0.01589120615761184,0.033853265718808916
1.36,3.7605338144030003,3.7814948350037607,3.774723814846829,3.778326174138658,0.003140948741343596,0.015622813692887304,0.03364507389299699
1.37,3.7613954912343885,3.779133294542214,3.772384352947909,3.776348361481851,0.002979822242418006,0.015850312361726942,0.033371300084125456
1.3800000000000001,3.762954706105383,3.780471461843081,3.7706255641885567,3.7765752820075145,0.0028672191061817425,0.015639185980411485,0.03257015114151674
1.3900000000000001,3.7641045428169257,3.7812456361091553,3.7731356648500984,3.78181947190056,0.002968620201312986,0.015614889697356112,0.03251837154033163
1.4000000000000001,3.7633464174432554,3.78212194880159,3.767334925280434,3.778730036963615,0.0028373443652855673,0.015442055319841478,0.032923037647496815
1.41,3.7623741700918125,3.782985247317336,3.7707677733820657,3.774438769177817,0.0024984574109929406,0.01437747881357134,0.033695042248677934
1.42,3.762550476904969,3.7826020246969243,3.7729414420227907,3.7745606394069062,0.0027131799443601643,0.015639489817013418,0.03166525069175402
1.43,3.7623900294148154,3.7817798616476583,3.775372144123469,3.7747915560557175,0.002855857564691761,0.014936476802565098,0.030598172231485185
1.44,3.761038957480929,3.7759411007906167,3.7737124954731747,3.7759327716735904,0.0028444446352088987,0.0157389755470526,0.03128287258864626
1.45,3.7613779499244258,3.776307006230972,3.772382281921495,3.779897305587044,0.0029954411199124864,0.016115686012453216,0.0315646523035535
1.46,3.762600245261807,3.7711550595286605,3.7708487713507637,3.7778510008702484,0.0027823791689670966,0.015895353671180272,0.029815212018683337
1.47,3.7624864004732212,3.7722292668204007,3.7710518207910506,3.7789751670105165,0.002800279793758173,0.015499547301462137,0.03036630635154144
1.48,3.7645336314392726,3.7738499218529853,3.774617294024169,3.7758079630485635,0.0027347576163782015,0.0150701512028282,0.03095697350636403
1.49,3.764701529634976,3.775292859825917,3.7772020500660157,3.772708057626226,0.0026333063511730704,0.015545005334306479,0.03160485493955055
1.5,3.763988051105523,3.7751100774483834,3.7791591055756757,3.7740242521308707,0.002538831669345041,0.015329454107507856,0.03130640684708261
1.51,3.7637042722964598,3.776788334377534,3.7759701299033988,3.776417558233016,0.0026589400540446644,0.015535918037631501,0.0303500381661324
1.52,3.7624158343412675,3.7792537471226026,3.780480345022811,3.775466530611921,0.002669216295470367,0.015602535115395444,0.031017845156551215
1.53,3.76046346351809,3.7787128753233863,3.7767208487085804,3.7728092196695564,0.002488804826602922,0.01596708098639094,0.032098736047320886
1.54,3.7609320151512344,3.778453173509663,3.778661861883019,3.76991053671754,0.0025415711625999906,0.016406932615250138,0.03285755972030188
1.55,3.759326635595013,3.780654686146675,3.7796705996144295,3.7694697764594447,0.002597298778238408,0.017234196541007763,0.03284204818071087
1.56,3.7585629857916105,3.7808113036899353,3.776304547945542,3.7698085853005856,0.0024519553926624442,0.01730083866780049,0.03221301796614272
1.57,3.758251632829964,3.7848046500842987,3.7739309285579608,3.772126752591657,0.0024649076813890655,0.017432644550331618,0.03280145827712192
1.58,3.7586870418416374,3.7839055546210303,3.771847703997993,3.7707549646712497,0.002326340370657979,0.017079576254375506,0.032250664164772555
1.59,3.759218528921842,3.784133952783378,3.7696008203452833,3.767889188805885,0.0023491007832470447,0.01663729252057564,0.0337389567946364
1.6,3.7590964244050085,3.7821837400074427,3.7709844207396026,3.7657479055060743,0.0021383680944131647,0.016321707063139613,0.035051459392425925
1.61,3.7559177486891744,3.782407316793976,3.7740371327008826,3.762532891785799,0.002189765191162526,0.015988561344766776,0.0342827992558074
1.62,3.755554336506606,3.781269900076388,3.771894642210035,3.762303334394084,0.001978243823640145,0.015876207090375554,0.03467115713093996
1.6300000000000001,3.754331092419208,3.7781711449965996,3.7731432005211936,3.763494034735032,0.002200679530850764,0.01594971361789485,0.033599053113997315
1.6400000000000001,3.7541919705518003,3.7747467734535545,3.7721101335481912,3.7678067464726412,0.0019601410036737404,0.016670513237463214,0.033529469394663475
1.6500000000000001,3.7557604215493954,3.7756036574676846,3.7794615485244223,3.7722648427662624,0.0019257662934547733,0.016231858624453026,0.03375075774119502
1.6600000000000001,3.756964713764825,3.774258582019606,3.7824957915480213,3.775373500097015,0.001819075068433482,0.016131063731785262,0.033175281479620775
1.67,3.7572087357196158,3.7742747866453112,3.7841761986766356,3.7740665036428243,0.0017915135608921769,0.01639435718195791,0.03378531818504202
1.68,3.7578811092691176,3.774360486716288,3.785490307273986,3.7737580232677703,0.0018664223176067798,0.017371076911214863,0.03383405162185792
1.69,3.755444842877827,3.7737929492483344,3.786805571752617,3.7757830060558755,0.0020500326893079478,0.017134631886737115,0.033604504985412606
1.7,3.7557237154328043,3.777020179227288,3.7836597012045043,3.7767435111561563,0.002263576582211117,0.017494263413838446,0.03420800180951361
1.71,3.756651678361307,3.7766458249992296,3.7850135256689175,3.779794040319137,0.0023620389734618006,0.017899347584523623,0.034876376185390336
1.72,3.755481979042749,3.7756674581724656,3.7800089743816994,3.7771534483691496,0.0022586065143598484,0.017825826889138318,0.035504328244924
1.73,3.756083134292978,3.774035013583268,3.7765995040050546,3.7786414969334654,0.0020628980153731837,0.018615549849281408,0.03521145500941562
1.74,3.755442914554924,3.775741968860691,3.7772520888180563,3.779280643718996,0.0022642470707141395,0.01818735784657265,0.03533585529393476
1.75,3.7569645166323267,3.775116657576891,3.7782301147182022,3.7792476187091126,0.0025935319642873492,0.018901929299796224,0.03517019076005151
1.76,3.7585783551594534,3.777444290644661,3.777636807661633,3.779834546214573,0.002158370631190171,0.01882760495538125,0.03382325280865554
1.77,3.757578975696805,3.7783833152323423,3.7801399024187536,3.7764414570910736,0.002043053970123098,0.018294611528059994,0.034096018782088545
1.78,3.7597096410429307,3.777479128723486,3.7784883614310942,3.7775774553081654,0.0021849047016775035,0.01845677919765289,0.032494914931434846
1.79,3.759186765173735,3.7782572925861335,3.781759432954775,3.776662523158849,0.001985431562667036,0.017244326034409584,0.031948841388818885
1.8,3.762162962156161,3.7791757900571787,3.7823809951573777,3.7760466678274334,0.001985089052240472,0.018041779095411558,0.032424030394997694
1.81,3.7610554365059383,3.7776044338402235,3.782834193087577,3.7755116344368567,0.0017768208058293144,0.017305138618704863,0.032117040149189105
1.82,3.7608584485018004,3.778033501179144,3.7804777611628175,3.7808173794652777,0.00193110102820944,0.015451003648065778,0.032283131844969594
1.83,3.760901556571283,3.7786349776621067,3.7770273821157025,3.7817717677186344,0.0019044902576003378,0.01569960202621827,0.033424610646810946
1.84,3.759455690181337,3.778720146420385,3.7790463477147584,3.782602891455343,0.0022331620310022298,0.015088832664205716,0.033586959780870375
1.85,3.7565771208665573,3.779739089825194,3.777766948546472,3.7866970568673346,0.0022444416403753693,0.015749030000560754,0.03341700834286602
1.86,3.755266877334725,3.779364120299645,3.7722100077765135,3.7888765416997785,0.0022548399551411617,0.014850426359314559,0.033149071821508766
1.87,3.756919068732478,3.782060772612834,3.773704186889548,3.7908191279402073,0.002333901138889726,0.014372363352585484,0.03404191170093476
1.8800000000000001,3.756318532154602,3.7862880890925763,3.772960199145276,3.787257948269687,0.002405636797851637,0.015054773484978178,0.03535824818867261
1.8900000000000001,3.7557503072385385,3.785031770526872,3.773282063910863,3.7860842670080603,0.0022061709394858636,0.015186451325998664,0.03538159772578682
1.9000000000000001,3.758053262418678,3.7811971866816503,3.773299092324801,3.785068198376006,0.0020454954501107816,0.01610318273207722,0.034005110025676535
1.9100000000000001,3.7586655964295743,3.781664080911203,3.7685930641019705,3.7867807893968934,0.002037938768075096,0.016512321731190154,0.034049996090135884
1.92,3.7595700788000745,3.782230324443468,3.769535497466417,3.7897745762566943,0.002058001717791546,0.016706100632968485,0.033823365753453814
1.93,3.760657401430467,3.782233734958472,3.772664603428021,3.7903400838817913,0.001723371109507528,0.01731605922037825,0.03189010013849041
1.94,3.758981865584833,3.779744562282065,3.7718143674055886,3.791267177799652,0.0018356368576017545,0.01668685866101509,0.03217051831680248
1.95,3.7589800480864235,3.78029302463274,3.7749806365989853,3.792603277348398,0.0019688958579542493,0.015813759420228436,0.032598490191073345
1.96,3.7590176366364436,3.7816596894259153,3.7752588980990143,3.79247560904372,0.001987336171161823,0.015881308460894923,0.0330322742420489
1.97,3.758576654881951,3.779972144584137,3.7761015078934053,3.787867961376035,0.002027555391159664,0.01608254991815053,0.03281391668556898
1.98,3.756716303436708,3.7830960075857654,3.777220679735779,3.7887181460195176,0.001958100283333539,0.01604321302323556,0.033466848315186704
1.99,3.757347942266038,3.7813064476886824,3.7761720781490338,3.7859445700159555,0.0019187565084620572,0.015953050852204283,0.03298441759257658
2.0,3.7546753827946615,3.782486898157865,3.7819902013249584,3.78340446143148,0.001729575071161655,0.016024313008321373,0.03278340135455888
2.0100000000000002,3.7532458624956475,3.781965863756783,3.782908945601202,3.784903522887293,0.0016659619831163837,0.01738005003403928,0.03196906254973709
2.02,3.752083072113932,3.7791592156707803,3.78114734396796,3.7820477189557598,0.0016226537039581838,0.0180564187347297,0.03123356720511659
2.0300000000000002,3.751589651527514,3.7791091261904066,3.782473129586495,3.7833518259146395,0.0018169146727559985,0.017820856291812858,0.030300631128788533
2.04,3.753053295616054,3.778858784773805,3.78286139672307,3.781939751814353,0.0017772133255975569,0.016770196714620017,0.030832475062537334
2.05,3.7557035372757124,3.783529680508518,3.782599201716917,3.7814643882852845,0.0017561797647551059,0.01636812705737775,0.03191994632276733
2.06,3.7583257309557054,3.785133029887542,3.782309960060791,3.780367208963024,0.0019630975331350656,0.016825035335216818,0.0312839041789107
2.07,3.759407125064611,3.788089818564057,3.7835453967378907,3.781327764599789,0.0018801449786936932,0.016647423561914794,0.032922997021489236
2.08,3.7598703803802893,3.7901413893334044,3.779719547083164,3.780356462392517,0.0017933025809912188,0.016140816426006024,0.0337061606322648
2.09,3.756028905565714,3.7894907721227002,3.7777111446175105,3.7794551891023005,0.0018620626247469031,0.015450571276787511,0.03283229545281198
